M200,R200,s_DM,q_DM,Mean_Vx_DM,Mean_Vy_DM,Mean_Vz_DM,sigma_DM_1D,sigma_DM_3D,z_form,c200c,NFW_chi2,c200c_NoSubs,NFW_chi2_NoSubs,c200c_Einasto_NoSubs,NFW_chi2_Einasto_NoSubs,MStar,MGas,MGas_Hot,MGas_T,s_Gas,q_Gas,dSigma_0,dSigma_1,dSigma_2,dSigma_3,dSigma_4,dSigma_5,dSigma_6,dSigma_7,dSigma_8,dSigma_9,dSigma_NoSubs_0,dSigma_NoSubs_1,dSigma_NoSubs_2,dSigma_NoSubs_3,dSigma_NoSubs_4,dSigma_NoSubs_5,dSigma_NoSubs_6,dSigma_NoSubs_7,dSigma_NoSubs_8,dSigma_NoSubs_9,MStar_BCG100
13.259507,554.391,0.7816406518020432,0.9163929807994806,-102.73020935058594,266.7629089355469,-47.767677307128906,234.81912231445312,435.2146671749318,0.7910682489463392,5.625205579817417,0.22953931732738572,5.939213991107439,0.13538009566018813,0.0,0.0,11.549818171748585,12.112264604855232,12.10933425305783,0.43539556188598993,0.906721796240681,0.9703336079993725,245466852.62297988,199782465.01948652,153090175.24045712,122980756.74691263,95248703.17514895,70245499.09083584,52206273.54285544,38880042.18903349,26735608.84703508,20333302.927566674,241715073.92008638,198711544.2897575,153461720.77820703,120520329.75051862,93816981.27060641,69715054.41270241,52926516.57980973,38871872.56224237,27554306.91646961,19261945.833274532,11.454011836688181
13.404444,619.63306,0.7958912819644248,0.8759933186590146,-70.42045593261719,596.9002075195312,-507.63165283203125,287.7411193847656,491.81731611611025,1.4955121664955557,7.230259738646415,0.08840582881824363,7.809488446538223,0.08756083507468759,0.0,0.0,11.580682453512555,12.316657814692833,12.312731433933184,0.5392318539509688,0.9056121144836029,0.962294725378275,241024264.25193328,204462383.7341336,169352599.3487824,135612227.76396465,108654078.72105215,81569287.86219272,62760319.84705047,46660305.60501131,32039939.677555393,23341115.090297967,241191404.96306008,204642027.8915981,170193239.38929215,137392244.23758847,108030484.16273803,81580672.7584227,61725846.28404769,45403772.28913103,31901891.89277102,21844981.716498088,11.409612693442591
13.311653,577.0351,0.6883486325157785,0.7728934261333018,-204.09642028808594,-151.36166381835938,-47.151329040527344,259.2879943847656,426.19223335633615,0.4402978492477432,1.7367528152257328,3.327971850974234,2.1783299450384837,2.4369430498851403,0.0,0.0,11.564941913959165,12.274539245062522,12.249877441690268,0.3892347105359389,0.8477752413815096,0.8793574421651066,131115637.39221817,108137496.55435283,82589278.3140168,58476303.300840676,41273824.202175714,30639838.050742447,15789790.820758373,28124854.443041522,23225303.88842415,19908699.81320008,130841051.43988886,105019963.05142236,80581674.77375859,57641030.78630693,42225413.035530485,33140372.54456816,26447247.370518036,21954925.247446362,18426969.65206528,16462349.072836801,11.090696163159869
13.519808,677.01434,0.6273587430430432,0.7115030543446567,-124.81119537353516,-96.12081909179688,-90.91079711914062,277.6487731933594,484.21804009804447,0.1803852617057493,2.1685516995051195,1.6317906281383954,2.615313046863316,1.3203598149548248,0.0,0.0,11.649861350668786,12.396484816304394,12.380193037572564,0.5177809629545062,0.7866170986114017,0.8453439894903062,142710305.14721575,111527524.11506504,85938622.19336097,66580054.58787708,48276371.14874779,32744851.901242122,22222555.908633173,31052366.358573783,27787105.86391069,23491144.353165865,146570259.38147095,109831034.09039745,83941048.90387402,65242779.17609514,49139539.57918982,38154033.47303908,30516600.74396678,24945689.66604787,23032241.401783224,20650959.187901817,11.21907185305866
13.371481,604.14624,0.8059839745349765,0.932971475841759,109.7535629272461,195.5908660888672,-4.030518531799316,265.1487121582031,472.0461948306029,1.4140982203725216,6.490598439139738,0.20911901664296637,7.169342352250283,0.40964494990144446,0.0,0.0,11.49381702973012,12.335784049545387,12.324918553037437,0.5119860356366984,0.9083114594236247,0.9844678805116884,170282701.77278256,136393339.0605521,113199711.84421921,92997639.71066222,81502620.33405226,64823806.22236073,55893465.21517649,42668525.75550671,30415192.263858594,22162685.358520947,169930690.27493942,136119460.90993607,114184991.3915368,95246461.21616508,81400814.95668454,68029197.2687152,53584905.76731088,40795035.59479396,29640911.1775605,20960405.56509178,11.34306297784263
13.446743,640.09656,0.6498523776754053,0.7811397460332943,-26.090805053710938,335.339111328125,95.5317611694336,336.19232177734375,536.5170432406678,1.3575766674029972,7.33233289345296,0.24068286997946844,7.897229832715198,0.2632011624228372,0.0,0.0,11.753272363233533,12.4083865208943,12.385186507311838,0.5106661407601638,0.7552769671880032,0.9054035453891525,295860217.0749384,228476432.05453092,176010577.29428113,131024244.46337205,101175681.55955064,79679789.30694503,60054574.08282087,43823610.95808237,30700272.86002819,22871359.76673717,297577653.787339,229769696.05471835,174816810.8584087,131981704.67582354,101588886.2733636,78793706.00179023,58758143.062599756,42647789.94489052,30040569.8917024,20995979.6703495,11.605090858522086
13.396392,615.81494,0.7830627327069998,0.8655588184909536,-363.12841796875,-87.50801849365234,-139.99151611328125,292.3397216796875,466.7043460795319,0.9505313515850327,5.061714892072955,0.10770417076563903,5.297474281038441,0.07237564671670979,0.0,0.0,11.4586995674076,12.283245844163986,12.28132955698355,0.5313201796170008,0.9291567835788982,0.971702227594514,132806978.00407031,107307602.78288957,103055989.3112899,85837254.99757192,70081634.12026197,59142705.33910209,46490856.806895465,36029414.16954895,27927225.80703148,21491987.825611085,134011231.41530052,113219111.10108027,99873577.03530926,84779557.669118,70116695.27585724,59109902.54580247,46258475.6836816,34959297.963603064,26497546.2288403,19148394.545233015,11.196472748723458
13.373464,605.07385,0.6791901426572616,0.8369050331448896,89.32890319824219,-102.35051727294922,-81.20893096923828,297.6299133300781,501.6386366531728,0.36068765726181673,5.177139054083213,0.4131441702952592,5.400132267376879,0.2521229454512147,0.0,0.0,11.539842951235562,12.321037674304534,12.310474281853175,0.4758978928597414,0.9022808366061102,0.989023720117258,164722100.46145207,129924421.62100387,104944800.7479625,74782150.34685853,74151174.80766517,72210673.59674877,56893359.981762126,40377082.094155684,28110209.337440975,21116088.590671655,164887307.5314207,130332023.06251082,104480214.12491247,88057520.35764886,74858458.63964443,67679905.12860867,52822293.55087298,37674853.63736728,25861903.905650213,18709928.341180626,11.247162847112307
13.358839,598.32886,0.7451424297279396,0.8607152877237614,83.09007263183594,-462.4789733886719,-47.45218276977539,266.764404296875,450.78620155091033,0.09940180263022191,4.5712632984121,0.32138696004009054,4.842226516211339,0.2331810835292725,0.0,0.0,11.590571627212967,12.22876377698663,12.21965506566227,0.5076827879833237,0.9261201224912105,0.9617782178434096,166535385.57164356,124362329.47278911,106256594.55523768,92569469.8777423,75198596.81508829,55589183.82609638,43277898.25941533,32194524.547431223,28119052.88682483,21417943.793098725,147564201.2232668,116420940.6981737,101193279.61941463,89121389.36168092,73215888.89002796,54375777.95037017,42068678.936465144,33715601.65824412,25640013.73032218,18924230.273036018,11.318880691684022
13.445354,639.41815,0.8086981412502992,0.9583632059997534,-33.1404914855957,181.98329162597656,-156.65948486328125,290.0079345703125,490.1661144539157,0.7574413726158526,5.834173950523214,0.23055355776663697,5.956344929794968,0.11348608500034764,0.0,0.0,11.722793493607659,12.312448918645465,12.309269084531753,0.5606935948808958,0.9202561990829783,0.9561028671048158,189764797.8414839,169810756.71357143,133690410.52068034,102920758.41325131,78234614.73655088,59262075.2472437,46656946.741486706,37014168.35508211,27776702.699778825,22141141.93737817,203475123.02899158,158784294.0149163,127806929.64225987,99839541.92318116,76407530.19512264,58705915.51653283,46235406.94038683,36321940.1589265,27354230.11308632,20759818.91282399,11.604959022359543
13.4461155,639.77625,0.7446782641299937,0.785297093546406,-68.08882904052734,-53.64160919189453,338.0730285644531,291.76776123046875,477.8550695677566,0.8514709006246495,4.071330194589124,0.3925367327126914,4.530102172006482,0.171607835806173,0.0,0.0,11.74586313937636,12.365365405228216,12.359601625850047,0.5317074435704946,0.8780592731140461,0.9058613299697893,191209195.50291926,149420538.74451557,114852161.80660862,84462362.3966197,66529289.04619859,46806598.224600516,44606162.13667981,34948237.63631657,26267128.368716452,19415680.93362219,191779715.29768273,149447064.82112497,114721401.37652087,85901579.32029113,67166743.8371528,53497612.864882275,42720903.17820376,33255290.442803744,24648471.031960264,18480238.239094123,11.491270825664182
13.408661,621.6558,0.9017043879273848,0.9273966850524763,210.02432250976562,-113.78842163085938,-19.48710060119629,275.22772216796875,475.2346348971971,0.5463921831410221,5.6968217888154555,0.42558016547662086,6.070599689882571,0.23493649404373426,0.0,0.0,11.698151618537217,12.346584491235976,12.33802448125527,0.5146812943699687,0.9559209011966115,0.9782962390341331,239075662.00698757,180705882.20041984,156189205.48247227,123549355.88988328,96385230.72601125,73692711.67919111,52826189.806615226,38671941.61046625,27403200.973196726,22145477.23766806,238891194.8494286,190616494.31871626,154795727.68123385,120867603.63632257,93936105.07693364,72731414.6157977,52839236.427413225,37602696.77443833,26656090.04810082,20487168.56214622,11.554597128902731
13.460824,647.01886,0.8846647073449769,0.9269337617736879,-171.61154174804688,43.780460357666016,277.1101379394531,288.32574462890625,496.81232603228875,1.6042345220731056,6.9611778852448545,0.36942800005222154,7.462160500442885,0.21078298930671824,0.0,0.0,11.648580328590791,12.453696679685194,12.435860791763265,0.5123818117395504,0.9708203078323726,0.9903506127746142,206951902.87905943,179608925.71597964,162044086.48990723,131437041.03718191,105454541.67591508,76860133.69657466,56580561.600022905,39803390.92072785,30678073.425612003,23141968.551533587,215634557.71595383,185768639.28893408,154229915.4063882,124826884.56819445,101732342.55297646,75918107.41589418,55016459.656517625,40090778.431872115,29069089.196522582,21248246.164201118,11.487456509380472
13.400412,617.7179,0.7991767115468951,0.9028948023003706,181.92955017089844,-66.0790023803711,-18.35221290588379,255.2322235107422,474.6050215899557,0.4402978492477432,5.765945266623372,0.3777328028641157,5.695486411955087,0.2691382637020656,0.0,0.0,11.570695874741235,12.391081396349458,12.382134653547665,0.5335539528316294,0.9234547345463,0.9666372718889605,248763366.9017598,206915795.04959098,161077167.25896478,120913098.05618435,95242982.1911569,78500494.04329401,63438784.96291615,44829296.318594456,30726505.876547698,22811682.265297234,210957558.2155314,183756989.53736007,145370911.12638685,112653141.88041472,92313042.09860522,78843405.70854558,61703049.42671724,43972183.4249351,30756624.961442478,22576872.964111544,11.25998511642974
13.288678,566.9514,0.7584434052095923,0.975585315890069,124.13274383544922,-4.658148288726807,-446.80352783203125,246.10423278808594,428.0065130220487,0.7910682489463392,3.3341101605371026,0.35013721144043636,3.5252633931912505,0.27139970447086387,0.0,0.0,11.459721865615489,12.275974469856282,12.264883656229838,0.4062052917441909,0.8896931784500217,0.9452096747364834,132591991.73005977,105758300.60026568,68201315.23815548,63792529.59208481,57056470.37602776,51213854.831010684,41628205.855906926,31494995.309964724,24091839.01387558,19554740.400346093,132591257.28066376,106604801.66291305,82610456.16765773,67713065.30709547,57341367.49516408,46415183.29454912,36950678.23835298,29461091.701135222,23286053.37044984,18391451.656027384,11.192120869249157
13.035147,466.70337,0.9067059779452843,0.9650813767550934,-193.920166015625,444.4908447265625,73.96581268310547,200.8367156982422,359.17287572958,0.6761104112134777,4.655378575834272,0.7531422415135088,4.698167351719675,0.4684129925444939,0.0,0.0,11.303348296563719,11.941435840118688,11.891812604050234,0.3419403295373189,0.9015404643610968,0.9651025985282862,151832380.32841274,128877395.63870394,92234315.7930245,72408270.30850713,57284199.41869378,44305653.0982309,34656557.68175654,25089330.13073977,17987479.482499953,15213513.066858768,154582084.09981912,119689249.35663673,86988400.78943662,69766644.31977607,55864243.68447389,44357637.598390765,34080596.059952304,24407829.675046857,18148268.818741538,13621041.304618008,11.210954814063502
13.392463,613.9577,0.8534840955732841,0.8838150157688694,362.5605163574219,96.21296691894531,115.05078887939453,270.8083190917969,471.3471778118405,1.4955121664955557,6.129804643486732,0.4004926316554348,6.556723626110206,0.22146222818657949,0.0,0.0,11.478041446066449,12.43377394939662,12.429305725043083,0.4956938133324876,0.9358502230039857,0.9581593211415206,187502773.4742766,155580978.51238847,133694941.54516491,110888629.72898664,87177881.89352366,65049138.4714349,48805594.76932884,38272943.39640715,28844251.65457695,20828448.66866702,188627906.40013474,160527123.0696185,133800889.00763226,108612843.9349312,87323982.41191263,66018505.94776186,49085797.101271234,36501191.18109307,26904158.16963321,18908172.835887663,11.36265232981173
13.463097,648.1775,0.7103678007591475,0.7861815028945837,-33.43376922607422,102.06602478027344,48.319664001464844,301.30224609375,569.5176681371481,0.7001063537185233,7.384416850546581,1.1013977790258278,7.801400944508805,0.739621558048405,0.0,0.0,11.777708604486142,12.382387791309243,12.332128202338279,0.46076958777512594,0.8243560071115209,0.8639275628691486,196291757.81068885,161156611.04159954,121008532.5921247,92363868.62091818,87141461.84544282,90992717.35147774,74647590.40755385,54171199.13477217,37416595.243125625,25400234.760381036,189322816.03046757,156889765.3112113,126603825.77261603,105887687.92462137,90414989.16402757,81822008.49766055,65386841.28160674,48482951.986488014,34087385.19862543,23210116.34624104,11.5069842060379
13.340152,589.7998,0.7307197032675988,0.9164698679037407,15.802075386047363,132.3260040283203,158.6543426513672,267.1009216308594,452.082042496067,0.8514709006246495,4.074469665173151,0.38910963122386927,4.487944723833144,0.25061638012079906,0.0,0.0,11.575956616562943,12.208601548602132,12.202568643398529,0.44097013378395183,0.8947107044895433,0.96192611902077,139772205.70771983,113685950.41867101,88094732.41269602,68645572.09787388,46989785.07584022,42754486.22706264,40999996.935823075,34139611.89422253,25399638.34189334,19879783.083010085,139860780.01862302,112993268.63015372,87742339.0520534,68999629.3455971,53677916.68118331,43203096.57266365,38530261.28922552,32039407.31987358,24123884.939030804,17954952.833227593,11.398302403629021
13.482577,657.9476,0.7209571911921893,0.9244379017089636,175.53616333007812,256.858154296875,-127.92390441894531,267.11688232421875,504.90494105010146,1.2062580807810006,6.870015328100057,0.11326494609425096,7.153055314489536,0.10330109655060495,0.0,0.0,11.65707224619433,12.40782165069288,12.406604379867654,0.5786723649280885,0.8593596364913889,0.9912181538931955,314832068.8722885,246581026.07354367,198387370.7467205,155343993.91249758,120025392.69341286,87171710.69655302,63232606.32059975,45820738.63004,34165230.25253921,24699904.67550759,316476776.83525693,247320927.312675,198174194.37222055,155767713.2594887,120132250.3769804,87946632.37998387,63877007.288489066,46346005.190656185,34538233.77800293,24778829.05055807,11.574905049713804
13.207651,532.7543,0.8588212266721243,0.9508006624835488,117.53919219970703,112.59742736816406,134.45835876464844,247.8647003173828,425.04994585645403,1.5312390291576135,7.271595464056874,0.4705173015694335,7.668586244733099,0.3679194285243665,0.0,0.0,11.271716553674826,12.013153112807506,12.00600135426656,0.44144373428485534,0.9099022810160176,0.984742582365442,251723478.35813951,201236600.14021653,158844046.27903688,122058635.65339899,91361240.09479304,67349583.98318858,49021964.669361025,36042672.30959833,25256294.820224993,19504173.65364505,251823171.33434504,201036613.07599652,160241417.97710893,122042288.7722987,90545687.90301886,66916924.61857558,49299060.76815678,35697286.23804247,25717555.778457254,18486747.69870761,11.196739303973137
13.426847,630.3847,0.6738975308264687,0.788268829104698,-259.8603210449219,283.6831359863281,212.88400268554688,292.437255859375,481.60362317353685,0.4818329434209512,3.1891002656376295,0.4277794955156449,3.6137924175611604,0.3972732977332827,0.0,0.0,11.571656950927368,12.384680922591329,12.3655304812108,0.49341731006465966,0.79653083685718,0.8674582785051769,121210677.37009484,89938509.8693277,67519076.45634629,55033049.1000638,52588445.07175122,42627358.726852834,31032366.049366742,24557700.955806006,26279789.101909984,22175743.674373522,120665873.57748592,92805840.3232803,70592670.83363773,56523677.46161796,46258565.99616073,38253962.09873581,30857707.49096874,26185321.356182985,22393812.54760881,18560379.982830785,11.11375287222359
13.314451,578.26917,0.8377366625364913,0.9061758243295032,32.76509094238281,-493.1837463378906,-377.8858337402344,256.4824523925781,438.8621152165459,0.8868969375752482,5.427520966389973,0.23849194937028045,5.632435350809227,0.1970318296338729,0.0,0.0,11.43285184969339,12.236964232857098,12.226795442789168,0.4513179317656431,0.9072416403303615,0.9501314413086163,177616300.08347988,145181578.54482386,114398362.39174831,88933758.13958386,75598443.19810985,61306254.11362565,44926084.0352628,36051849.47959109,27798894.131203867,20935265.170612533,176123418.7279264,145193525.595143,115001331.90003157,93966949.87425716,75940568.64033514,59273582.280879594,45263991.16299393,34837734.41408013,27077768.693272613,21202482.349338215,11.199239684125198
13.431492,632.6478,0.7212564375038949,0.9261701881427998,-119.84493255615234,137.39361572265625,-35.3221321105957,285.870361328125,493.34698622683567,1.074457894547674,5.659584315377929,0.5635178570337576,6.085682996983561,0.3730199148162699,0.0,0.0,11.660238722194988,12.343544878522835,12.334862849294527,0.5173940488641686,0.8737783627516731,0.9507330058597337,265679975.46729887,227800708.67231885,172044529.467242,133239173.6988414,101415583.09285118,75521927.16983244,55510675.126497425,43643548.71161622,30825476.642679803,23447312.14778091,270835371.5338714,220507759.7813849,172140749.36285418,130990737.50266114,98424890.58444268,74204600.72212283,55821156.38517852,42617195.2926431,31055961.36465224,22559083.541666485,11.53330840110153
12.946062,435.85947,0.8107899141264451,0.9579775569628879,137.7548370361328,89.01560974121094,149.5692138671875,192.35336303710938,344.4725606054129,0.7910682489463392,5.6395844950187275,0.3007958963302343,5.9153756343021255,0.23473000672504724,0.0,0.0,11.173306565815226,11.645053016801773,11.629936472246044,0.3359175012406625,0.8573129907287951,0.9459779794899772,138787368.66761443,126358018.53306293,99660083.07902937,78755727.51356418,58254905.14949125,48016768.0573083,39607420.115847155,29392608.163695008,20934998.311962865,14941205.626221696,148112920.40438983,121349987.21499366,96585495.17610635,77404083.09028064,61747427.09363776,48221660.25361874,37904453.21846025,28355972.778559845,20163506.994428143,13767277.680332718,11.0979597549669
13.521785,678.0133,0.4715806503147616,0.6394535591575387,34.40782928466797,-7.479094982147217,207.8135986328125,327.31280517578125,550.0104902461957,0.1803852617057493,4.632689137488209,2.2862739606107696,4.963403635635296,1.0590393555968152,0.0,0.0,11.676798702173969,12.356606897715222,12.348809027110086,0.6248042118112044,0.7599673719609404,0.8746381081136811,157464468.90316653,108292416.05486149,93112535.22481143,95852258.13049206,72706647.73439161,51066149.41660245,26404482.6741314,39074247.74133222,34696693.10139743,26028717.497443136,158592630.04474935,118442855.8102212,98566323.48582727,87505888.63704745,69999141.80484639,53067322.19427916,38389931.11941252,31420399.451676507,27746934.010722466,21983036.51546832,11.295452035164903
13.199004,529.25836,0.4955196795513903,0.5823611409813205,-333.39739990234375,77.67100524902344,-106.05919647216797,218.66519165039062,439.98485199920555,0.12575933241126092,1.8019990125629208,1.8533709385581698,2.0402746606192506,1.452015307532863,0.0,0.0,11.494495701857385,12.122614624097302,12.057946483129486,0.32756071723900176,0.7526220446026116,0.8655771887756465,89018479.09756944,88749772.12752959,50877666.70297773,44113485.19702159,42848286.91835922,34497535.778137274,23372269.116636485,26360146.563795418,24803706.38892878,20275194.890948813,93940244.23519334,75196123.77201281,55786456.97365351,38875542.47766207,30241941.767215192,25604145.96456822,24351043.4603196,21793495.24569856,20359356.181374855,17243988.23721909,10.890129832964762
13.311611,577.01587,0.7392516898483422,0.8101907119247223,83.22652435302734,-141.9156951904297,-104.53617095947266,271.1647033691406,447.4424668285662,0.9230008161779089,5.061035259245934,0.8204071041357616,5.594149800790271,0.28466550238614,0.0,0.0,11.486658046860894,12.188700030598545,12.17245278344336,0.4451046544041247,0.8575296083188956,0.9298906195300408,158356985.2105252,122298204.15345743,106406810.34129646,85535194.46680555,66540939.60418086,51773921.834810816,39603532.1663544,26334346.896902505,18491384.643595215,19858960.166632865,159060518.54032654,128500488.89637786,105348922.21918114,84126441.08810993,65488458.67227238,50498989.11902563,38644722.01089248,27524359.64986211,20681822.623332888,16775377.366126888,11.230149525908022
13.168924,517.17224,0.8130328335913466,0.9395677241892981,-94.8807373046875,378.6685485839844,-202.91676330566406,270.7937927246094,404.5642227194828,0.7910682489463392,3.779536333097714,0.5576526529039003,4.216596142760631,0.32591883222222007,0.0,0.0,11.540638318550517,12.091369108649895,12.048300602669316,0.3320179036532568,0.8560355046838262,0.9552388578206603,238078915.4174557,179004868.5235347,132536578.58574305,95155062.23892263,69658700.79015766,44335615.26262676,37531832.48344481,28614182.003455557,21088318.469008468,16241426.852786653,190482326.04227203,150569904.12215477,116021705.66938584,86790928.95816074,64856383.32203125,46314756.7416051,35112600.33503033,27412101.774371132,19972799.39396648,14199975.076385912,11.32600875709895
13.414539,624.4672,0.7471646098076833,0.9283060969920574,-113.54188537597656,-337.58648681640625,13.570252418518066,291.8230895996094,490.79157327081987,1.4140982203725216,6.1779510869001175,0.1813739208541109,6.5569575521537535,0.1559051266371524,0.0,0.0,11.50740324797473,12.428182935811254,12.424972747670095,0.5154747888060538,0.8940442132305065,0.9753387611377606,199303868.98251605,157800984.770637,128014699.29647678,101848354.5665422,78189617.96360804,59036491.73701063,48824137.47065965,38408399.01504953,28627734.96546449,21416000.843995262,199290766.94600898,158668141.85737264,128227138.46204686,101969044.07484254,78184767.43719664,62124173.1796673,48041559.16838379,37636733.78021532,27465259.548003238,19671106.13448304,11.406520484231859
13.371212,604.0316,0.7513380258710705,0.9612096352509335,372.76556396484375,12.608154296875,-97.62090301513672,283.2230224609375,459.1057672364672,0.7910682489463392,4.395640495514483,0.23210015355609437,4.716169539778351,0.09361287401897234,0.0,0.0,11.544340205571743,12.315136621281884,12.308503390140531,0.4744259395118971,0.8996181659636272,0.9562043427809137,167869466.1211031,122496493.71142998,103805905.9174565,81037582.90547691,63278643.98748405,51680823.3607275,37550624.23350979,32056547.951268766,26879727.068608895,20640712.799792632,167893305.67518723,128595552.63996729,102208386.8778225,80188391.03568399,64035302.53465076,50898099.47237948,38251650.66838247,30635903.500985194,23956688.648166988,17974194.64074608,11.156303592563537
13.365086,601.1997,0.735542321712542,0.9352365125990776,575.826904296875,326.51324462890625,-417.7684631347656,275.31011962890625,474.4376129318847,1.2484726142451428,5.081173845320257,0.4616012615095361,5.430330033773538,0.2959690096023632,0.0,0.0,11.583079920972281,12.259033593784192,12.244750395034439,0.43258481085252304,0.8012216325625234,0.8965194374911247,217846046.87294057,168608453.81785414,135887746.9765198,100378604.29124677,76722393.44027889,59648474.58841956,44756576.29626341,31706548.485738754,24572351.989921477,20684509.90249874,215234688.29738665,167091919.0787928,135198539.81677946,100552483.61134475,76965993.73013075,59224213.451540485,44812672.77925661,32941882.70137381,23838919.991220962,17826004.72538075,11.49039368079547
13.421977,628.0202,0.7280497432377866,0.8763027057565228,-93.93598175048828,-222.218017578125,-65.66577911376953,271.89300537109375,475.9018846471125,1.035510445664141,5.808419177939056,0.14415981721882373,6.0986492192242086,0.07385961634907964,0.0,0.0,11.488388422761133,12.417029638957288,12.409681562238395,0.5170449434951159,0.8909185209664138,0.9684948786183436,151835787.14850134,131259002.44412017,101244569.59126377,90538852.69469586,74313594.98535627,57275178.12722669,45396427.375361525,34858394.16282406,26801274.834740467,21595228.2723824,151362062.86568698,131471033.79991007,103838506.4863331,88382117.22455508,72786985.70969747,57552596.05511425,45034639.2984805,34030513.80749382,26161112.41568134,19733960.90937949,11.362376687034244
13.442649,638.05457,0.7347880332501278,0.9891743187675214,-31.640907287597656,81.86405944824219,-222.58428955078125,277.9178161621094,509.34813503617096,0.7910682489463392,5.994031441980156,0.2614990558326881,6.374301142777601,0.1765316410251308,0.0,0.0,11.634554685199024,12.370157899491005,12.350675446149442,0.5498693484142216,0.8490679627981029,0.972651387863797,185888160.89872277,147496994.92001572,119964989.94037092,100270178.12258431,84266405.89327289,65440042.01865297,44851271.36094655,41358743.829285696,32713182.870547403,23829916.022161245,185863944.6020546,147947620.75109825,121493632.38818133,98885290.81063057,82673573.61367689,65043442.74448342,49332207.32292066,39047261.86222881,30709914.712256283,22436083.75812599,11.401763409256588
13.456842,645.0752,0.6603325784066986,0.7281304344865379,463.82623291015625,-326.3431091308594,42.903255462646484,330.84881591796875,551.9904274447108,0.3999269646135635,5.620898260630946,1.2175592921244258,5.938840269874307,1.0224943302253557,0.0,0.0,11.706711586391329,12.321172923630021,12.307202565264456,0.5261687663503047,0.8202321273572287,0.8366442957923658,244222767.6702034,218729818.79331422,179458089.40802222,139646023.23856688,105885170.94182254,78998529.81940624,61578367.78037265,45176096.01262461,31155459.33296985,22207991.934016723,180707239.3388477,166557491.35529396,146898710.069897,123641896.68506369,96435071.94894537,75376369.81178893,58139162.60099487,42324106.60244995,29285078.108969145,20379495.45115492,11.295568564150322
13.403763,619.3067,0.6694155435251534,0.9162035464647006,-215.8662872314453,35.31455993652344,164.96841430664062,380.384521484375,545.0167950095208,0.2733533465784399,3.5462229068747595,2.1736992942855005,3.679819276058881,1.3865331759897166,0.0,0.0,11.733411029739512,12.269878109878924,12.240281535430913,0.5200363869497555,0.8122053095756941,0.9590803792253674,149899233.8520106,105604910.01809634,72844837.55833463,37609977.981947884,43783667.77708511,37220622.4078024,25117779.11763759,34392941.61627792,29277195.848124646,22291437.696163293,146099023.73632914,103928895.63365053,73593754.81900232,53619700.21166311,40921157.43617061,33461510.77085924,27549088.77775763,28231486.965563025,24756496.50445436,18520062.682321373,11.277142303915186
13.442503,637.98816,0.7957474434394148,0.9321373516774483,-88.37796020507812,74.41154479980469,-274.7701416015625,262.7836608886719,482.5274638528487,0.7001063537185233,5.62456054675284,0.41862714922151667,5.901442824036534,0.43828478107350954,0.0,0.0,11.616837236703951,12.374657787268745,12.359447923932645,0.5116768100216459,0.9170369805093967,0.9664873239760716,265378390.52602887,195244640.37140307,151246963.911458,112430732.95438823,88775196.30717997,70371725.61186734,54317078.62024689,39816024.21789268,28550632.612363435,21968862.373571135,250515481.18854225,188893821.20503944,145480677.7809246,109780024.45126414,87072047.7834697,68617161.71228275,53234982.537427604,39077927.79043649,27159908.3557764,20439408.86695112,11.397975127486392
13.423246,628.64197,0.7080789814521061,0.8365543205878817,160.750244140625,-378.06317138671875,20.596269607543945,287.3225402832031,459.34603389578416,0.5463921831410221,4.2299723567637875,0.758339775055065,4.9304900871996935,0.3541839768502901,0.0,0.0,11.61923807318833,12.358570511479025,12.341921384391982,0.4516857872336256,0.8702771131915619,0.9265659406307173,161961361.7986996,131114559.46702409,103671257.54688661,84064736.97545178,67208479.42925726,51097767.59148898,38463119.85803181,30566721.950444564,19915388.084421486,19409632.23262993,162223210.63592157,131919019.84252411,103800946.52739885,83849684.70419498,67868839.10705905,53204909.52973309,41086268.09928742,29725311.425632246,22096643.56028626,16363821.053614868,11.282477795224251
13.397319,616.25854,0.6424715071986302,0.7475787164489675,77.04830932617188,254.2670440673828,48.536170959472656,265.6748352050781,469.28748520605285,0.9230008161779089,5.24898882304066,0.35557805820088534,5.790845535465668,0.1411389512195687,0.0,0.0,11.578904074859855,12.369015352558835,12.34983243481642,0.43961844573891834,0.7596129606032871,0.8172038256380167,158573304.18728697,145872254.90427724,130154061.28350204,106230600.22915679,85584255.77721605,65737229.34749626,50027190.398151934,35292515.32861541,27911707.548075765,22315889.737155654,162930507.05438793,143648645.135304,125322561.92176476,103506955.69929843,83573151.32929754,64789499.87323096,49231993.41977439,35996190.61506106,26602009.816004198,19853557.05931261,11.386150077856211
13.457088,645.2034,0.8239678394841498,0.8705402667245188,-261.6852722167969,290.5438232421875,175.5663604736328,274.4284362792969,494.2586537800137,1.035510445664141,6.448951433237703,0.47504041348319315,6.767653908050198,0.37951107100686654,0.0,0.0,11.583250742782761,12.34711877864746,12.343010313790273,0.5141373026948183,0.93931949470755,0.9552119078591971,217041084.29319,170398995.68573752,143366291.28409883,120790048.45505928,95151876.16259919,71645567.52219287,49197779.30505951,38859736.4280808,27767456.945344027,21694644.070036836,217248382.9523881,174849781.8790435,143464829.6349034,119198541.78478664,93834101.46145889,70987708.92335828,50708470.354350254,37690512.5804892,27086777.562409565,19754523.504618842,11.457246348150798
